Billed_Date,month_name,quarter_label,year,Billed_Carrier_Name,Billed_Carrier_Code,Operating_Carrier_Name,Operating_Carrier_Code,Billed_Currency,Ticket_Count,Billed_Amount,Commission_Amount,Billed_Discount,Accepted_Amount,Accepted_Commission,Accepted_Discount,Rejected_Amount,Rejected_Commission,Rejected_Discount,Rejection_Percentage,Billing_Efficiency_Pct
2025-11-06,November,Q4,2025,Air Mauritius,MK,Star Air,XX,USD,241,162600.00,9756.00,870.00,138029.23,8281.80,1669.97,24570.77,1474.20,-799.97,15.11,84.89
2025-11-06,November,Q4,2025,Blue Panorama,BV,Star Air,XX,USD,256,70790.00,4247.40,495.00,59935.26,3596.04,768.71,10854.74,651.36,-273.71,15.33,84.67
2026-01-29,January,Q1,2026,Qantas,QF,Star Air,XX,USD,728,486060.00,29163.60,7120.00,409726.15,24583.49,5975.62,76333.85,4580.11,1144.38,15.70,84.30
2026-02-22,February,Q1,2026,Qantas,QF,Star Air,XX,USD,1194,1105915.00,66354.90,18890.00,939498.31,56369.95,16018.94,166416.69,9984.95,2871.06,15.05,84.95
2026-02-22,February,Q1,2026,Air India,AI,Star Air,XX,USD,249,78815.00,4728.90,1135.00,66590.80,3995.53,954.35,12224.20,733.37,180.65,15.51,84.49
2026-02-22,February,Q1,2026,American Airlines,AA,Star Air,XX,USD,479,518255.00,31095.30,8295.00,436880.21,26212.87,7077.98,81374.79,4882.43,1217.02,15.70,84.30
2026-01-29,January,Q1,2026,Air India,AI,Star Air,XX,USD,250,71155.00,4269.30,1650.00,60582.62,3634.91,1406.16,10572.38,634.39,243.84,14.86,85.14
2026-01-29,January,Q1,2026,PIA,PK,Star Air,XX,USD,251,70310.00,4218.60,1190.00,59308.77,3558.49,1019.93,11001.23,660.11,170.07,15.65,84.35
2026-02-22,February,Q1,2026,Emirates,EK,Star Air,XX,USD,715,198685.00,11921.10,3230.00,167274.07,10036.42,2683.35,31410.93,1884.68,546.65,15.81,84.19
2026-01-29,January,Q1,2026,American Airlines,AA,Star Air,XX,USD,251,282695.00,16961.70,4660.00,239045.70,14342.81,3861.52,43649.30,2618.89,798.48,15.44,84.56
2026-02-22,February,Q1,2026,British Airways,BA,Star Air,XX,USD,253,122510.00,7350.60,1770.00,104508.64,6270.57,1545.35,18001.36,1080.03,224.65,14.69,85.31
2026-01-29,January,Q1,2026,Blue Panorama,BV,Star Air,XX,USD,249,71110.00,4266.60,850.00,60132.14,3607.90,742.40,10977.86,658.70,107.60,15.44,84.56
2026-01-29,January,Q1,2026,Air Mauritius,MK,Star Air,XX,USD,243,154225.00,9253.50,2250.00,131889.95,7913.45,1967.99,22335.05,1340.05,282.01,14.48,85.52
2026-01-29,January,Q1,2026,Emirates,EK,Star Air,XX,USD,243,66775.00,4006.50,970.00,57009.26,3420.56,822.06,9765.74,585.94,147.94,14.62,85.38
2025-10-24,October,Q4,2025,Qantas,QF,Star Air,XX,USD,950,490095.00,29405.70,13330.00,415384.62,24923.06,7019.76,74710.38,4482.64,6310.24,15.24,84.76
2025-10-24,October,Q4,2025,Thai Airways International,TG,Star Air,XX,USD,244,158065.00,9483.90,9665.00,135005.69,8100.33,1394.47,23059.31,1383.57,8270.53,14.59,85.41
2025-10-24,October,Q4,2025,Air New Zealand,NZ,Star Air,XX,USD,242,76820.00,4609.20,1580.00,65105.38,3906.34,810.34,11714.62,702.86,769.66,15.25,84.75
2025-10-24,October,Q4,2025,PIA,PK,Star Air,XX,USD,244,82125.00,4927.50,37885.00,68873.84,4132.45,746.12,13251.16,795.05,37138.88,16.14,83.86
2025-10-24,October,Q4,2025,Emirates,EK,Star Air,XX,USD,252,75890.00,4553.40,2400.00,63928.36,3835.66,1052.48,11961.64,717.74,1347.52,15.76,84.24
2026-01-20,January,Q1,2026,Thai Airways International,TG,Star Air,XX,USD,244,153510.00,9210.60,1945.00,131496.16,7889.89,1668.47,22013.84,1320.71,276.53,14.34,85.66
2026-01-20,January,Q1,2026,Jet Airways,9W,Star Air,XX,USD,251,69530.00,4171.80,1075.00,58911.77,3534.70,936.64,10618.23,637.10,138.36,15.27,84.73
2026-01-20,January,Q1,2026,JetBlue,B6,Star Air,XX,USD,245,326265.00,19575.90,5045.00,275668.13,16540.06,4138.71,50596.87,3035.84,906.29,15.51,84.49
2026-01-20,January,Q1,2026,SIA,SQ,Star Air,XX,USD,497,203270.00,12196.20,3180.00,171226.33,10273.50,2737.96,32043.67,1922.70,442.04,15.76,84.24
2026-01-20,January,Q1,2026,Air Mauritius,MK,Star Air,XX,USD,246,144250.00,8655.00,2295.00,120931.03,7255.87,1892.50,23318.97,1399.13,402.50,16.17,83.83
2025-01-22,January,Q1,2025,Air India,AI,Star Air,XX,USD,236,73120.00,4387.20,1010.00,61802.11,3708.29,861.04,11317.89,678.91,148.96,15.48,84.52
2025-01-22,January,Q1,2025,British Airways,BA,Star Air,XX,USD,257,131750.00,7905.00,2365.00,109752.94,6585.13,2004.24,21997.06,1319.87,360.76,16.70,83.30
2025-01-22,January,Q1,2025,Qantas,QF,Star Air,XX,USD,490,468965.00,28137.90,6680.00,398845.77,23930.73,5752.18,70119.23,4207.17,927.82,14.95,85.05
2025-01-22,January,Q1,2025,Emirates,EK,Star Air,XX,USD,482,138570.00,8314.20,1765.00,117008.15,7020.46,1466.87,21561.85,1293.74,298.13,15.56,84.44
2025-04-18,April,Q2,2025,Jet Airways,9W,Star Air,XX,USD,252,76050.00,4563.00,1165.00,64177.49,3850.62,981.70,11872.51,712.38,183.30,15.61,84.39
2025-04-01,April,Q2,2025,Qantas,QF,Star Air,XX,USD,460,276895.00,16613.70,3775.00,232010.75,13920.71,3180.90,44884.25,2692.99,594.10,16.21,83.79
2025-04-01,April,Q2,2025,Air New Zealand,NZ,Star Air,XX,USD,498,273980.00,16438.80,4375.00,232442.15,13946.61,3778.77,41537.85,2492.19,596.23,15.16,84.84
2025-04-01,April,Q2,2025,Jet Airways,9W,Star Air,XX,USD,242,70595.00,4235.70,1120.00,59977.78,3598.68,969.82,10617.22,637.02,150.18,15.04,84.96
2025-04-18,April,Q2,2025,Air New Zealand,NZ,Star Air,XX,USD,236,185545.00,11132.70,2230.00,155797.57,9347.83,1889.85,29747.43,1784.87,340.15,16.03,83.97
2025-04-18,April,Q2,2025,Qantas,QF,Star Air,XX,USD,725,549200.00,32952.00,7775.00,467998.66,28079.85,6621.67,81201.34,4872.15,1153.33,14.79,85.21
2025-04-01,April,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,258,165020.00,9901.20,2770.00,140560.70,8433.67,2340.28,24459.30,1467.53,429.72,14.82,85.18
2025-04-01,April,Q2,2025,Air India,AI,Star Air,XX,USD,227,72085.00,4325.10,850.00,61442.14,3686.55,726.97,10642.86,638.55,123.03,14.76,85.24
2025-04-18,April,Q2,2025,PIA,PK,Star Air,XX,USD,235,80335.00,4820.10,1370.00,67920.75,4075.28,1158.82,12414.25,744.82,211.18,15.45,84.55
2025-04-01,April,Q2,2025,Emirates,EK,Star Air,XX,USD,485,145030.00,8701.80,2480.00,122884.43,7373.04,2082.91,22145.57,1328.76,397.09,15.27,84.73
2025-04-01,April,Q2,2025,PIA,PK,Star Air,XX,USD,264,81735.00,4904.10,920.00,69026.31,4268.95,793.35,12708.69,635.15,126.65,15.55,84.45
2025-04-01,April,Q2,2025,Air Mauritius,MK,Star Air,XX,USD,221,121930.00,7315.80,1450.00,102083.58,6778.45,1260.32,19846.42,537.35,189.68,16.28,83.72
2025-04-01,April,Q2,2025,Air Canada,AC,Star Air,XX,USD,239,72545.00,4352.70,940.00,62448.53,3746.80,799.11,10096.47,605.90,140.89,13.92,86.08
2025-04-18,April,Q2,2025,Emirates,EK,Star Air,XX,USD,252,80665.00,4839.90,1090.00,67796.40,4067.79,933.66,12868.60,772.11,156.34,15.95,84.05
2025-04-01,April,Q2,2025,SIA,SQ,Star Air,XX,USD,256,104445.00,6266.70,845.00,88366.09,4540.36,691.90,16078.91,1726.34,153.10,15.39,84.61
2025-03-14,March,Q1,2025,Qantas,QF,Star Air,XX,USD,741,347145.00,20828.70,4530.00,293949.77,17636.94,3872.43,53195.23,3191.76,657.57,15.32,84.68
2025-03-14,March,Q1,2025,PIA,PK,Star Air,XX,USD,255,72595.00,4355.70,1095.00,61218.85,3673.10,930.67,11376.15,682.60,164.33,15.67,84.33
2025-03-14,March,Q1,2025,Air Canada,AC,Star Air,XX,USD,258,70225.00,4213.50,915.00,59675.91,3580.53,783.05,10549.09,632.97,131.95,15.02,84.98
2025-03-14,March,Q1,2025,SIA,SQ,Star Air,XX,USD,247,104080.00,6244.80,1655.00,88132.70,5287.93,1408.29,15947.30,956.87,246.71,15.32,84.68
2025-04-19,April,Q2,2025,Jet Airways,9W,Star Air,XX,USD,475,151020.00,9061.20,2460.00,127318.30,7639.05,2086.03,23701.70,1422.15,373.97,15.69,84.31
2025-04-19,April,Q2,2025,Air India,AI,Star Air,XX,USD,250,86730.00,5203.80,1495.00,73226.98,4393.66,1287.23,13503.02,810.14,207.77,15.57,84.43
2025-04-19,April,Q2,2025,Air Canada,AC,Star Air,XX,USD,479,158855.00,9531.30,2545.00,134720.65,8083.18,2156.36,24134.35,1448.12,388.64,15.19,84.81
2025-04-19,April,Q2,2025,JetBlue,B6,Star Air,XX,USD,220,324385.00,19463.10,5790.00,276568.87,16594.10,4856.82,47816.14,2869.00,933.18,14.74,85.26
2025-04-19,April,Q2,2025,PIA,PK,Star Air,XX,USD,230,79605.00,4776.30,765.00,68098.99,4085.98,644.87,11506.01,690.32,120.13,14.45,85.55
2025-04-19,April,Q2,2025,Air Mauritius,MK,Star Air,XX,USD,243,187240.00,11234.40,2640.00,160136.34,9608.19,2254.25,27103.66,1626.21,385.75,14.48,85.52
2025-04-19,April,Q2,2025,Qantas,QF,Star Air,XX,USD,247,220505.00,13230.30,4560.00,184732.02,11083.93,3745.42,35772.98,2146.37,814.58,16.22,83.78
2025-04-19,April,Q2,2025,American Airlines,AA,Star Air,XX,USD,246,312290.00,18737.40,4350.00,261891.72,15713.59,3698.94,50398.28,3023.81,651.06,16.14,83.86
2025-04-19,April,Q2,2025,British Airways,BA,Star Air,XX,USD,220,119285.00,7157.10,1320.00,101310.47,6078.66,1132.94,17974.53,1078.44,187.06,15.07,84.93
2025-04-19,April,Q2,2025,Vietnam Airlines,VN,Star Air,XX,USD,2,2630.00,157.80,115.00,2182.24,130.93,108.94,447.76,26.87,6.06,17.03,82.97
2025-04-19,April,Q2,2025,SriLankan,UL,Star Air,XX,USD,1,720.00,43.20,0.00,646.07,38.76,0.00,73.93,4.44,0.00,10.27,89.73
2025-04-19,April,Q2,2025,Emirates,EK,Star Air,XX,USD,239,73375.00,4402.50,1220.00,62203.03,3732.16,1015.86,11171.97,670.34,204.14,15.23,84.77
2025-12-09,December,Q4,2025,JetBlue,B6,Star Air,XX,USD,245,327805.00,19668.30,8830.00,276084.23,16565.02,3218.46,51720.77,3103.28,5611.54,15.78,84.22
2025-12-09,December,Q4,2025,Air New Zealand,NZ,Star Air,XX,USD,478,260130.00,15607.80,2440.00,220213.77,13212.89,2801.41,39916.23,2394.91,-361.41,15.34,84.66
2025-12-09,December,Q4,2025,Jet Airways,9W,Star Air,XX,USD,490,132045.00,7922.70,9970.00,112103.22,6726.23,1505.29,19941.78,1196.47,8464.71,15.10,84.90
2025-12-09,December,Q4,2025,Qantas,QF,Star Air,XX,USD,732,460050.00,27603.00,5165.00,389557.12,23373.49,6501.07,70492.88,4229.51,-1336.07,15.32,84.68
2025-10-27,October,Q4,2025,Qantas,QF,Star Air,XX,USD,494,424495.00,25469.70,4570.00,360019.40,21601.09,5727.00,64475.60,3868.61,-1157.00,15.19,84.81
2025-10-27,October,Q4,2025,Air Mauritius,MK,Star Air,XX,USD,243,168825.00,10129.50,12320.00,144874.66,8692.54,1191.08,23950.34,1436.96,11128.92,14.19,85.81
2025-12-09,December,Q4,2025,SIA,SQ,Star Air,XX,USD,241,93450.00,5607.00,1120.00,80374.96,4822.42,1344.99,13075.04,784.58,-224.99,13.99,86.01
2025-12-09,December,Q4,2025,Emirates,EK,Star Air,XX,USD,235,69110.00,4146.60,530.00,58002.80,3480.14,607.32,11107.20,666.46,-77.32,16.07,83.93
2025-10-27,October,Q4,2025,Air India,AI,Star Air,XX,USD,253,71875.00,4312.50,365.00,61323.44,3679.43,598.33,10551.56,633.07,-233.33,14.68,85.32
2025-10-27,October,Q4,2025,Emirates,EK,Star Air,XX,USD,494,142915.00,8574.90,1890.00,121893.88,7313.62,2240.09,21021.12,1261.28,-350.09,14.71,85.29
2025-11-19,November,Q4,2025,Air India,AI,Star Air,XX,USD,242,73720.00,4423.20,11255.00,63113.64,3786.81,806.08,10606.36,636.39,10448.92,14.39,85.61
2025-11-19,November,Q4,2025,American Airlines,AA,Star Air,XX,USD,491,522875.00,31372.50,11310.00,443734.84,26624.15,6848.05,79140.16,4748.35,4461.95,15.14,84.86
2025-11-19,November,Q4,2025,British Airways,BA,Star Air,XX,USD,451,230405.00,13824.30,5230.00,192179.29,11530.63,2466.48,38225.72,2293.67,2763.52,16.59,83.41
2025-11-19,November,Q4,2025,Emirates,EK,Star Air,XX,USD,472,134320.00,8059.20,2295.00,113145.25,6788.82,1609.25,21174.75,1270.38,685.75,15.76,84.24
2025-11-19,November,Q4,2025,Qantas,QF,Star Air,XX,USD,239,293570.00,17614.20,6380.00,246622.00,14797.36,3302.12,46948.00,2816.84,3077.88,15.99,84.01
2025-11-19,November,Q4,2025,Air Canada,AC,Star Air,XX,USD,495,141480.00,8488.80,3745.00,120408.09,7224.59,1771.84,21071.91,1264.21,1973.16,14.89,85.11
2025-03-15,March,Q1,2025,Air India,AI,Star Air,XX,USD,237,80880.00,4852.80,1230.00,68161.49,4089.71,1021.33,12718.51,763.09,208.67,15.73,84.27
2025-03-15,March,Q1,2025,Jet Airways,9W,Star Air,XX,USD,255,72220.00,4333.20,990.00,61087.93,3665.33,867.60,11132.07,667.87,122.40,15.41,84.59
2025-03-15,March,Q1,2025,PIA,PK,Star Air,XX,USD,252,73245.00,4394.70,940.00,62084.49,3725.04,778.45,11160.51,669.66,161.55,15.24,84.76
2025-03-15,March,Q1,2025,Thai Airways International,TG,Star Air,XX,USD,256,164690.00,9881.40,2820.00,138644.09,8318.67,2402.99,26045.91,1562.73,417.01,15.82,84.18
2025-03-15,March,Q1,2025,British Airways,BA,Star Air,XX,USD,253,121060.00,7263.60,2670.00,102237.75,6134.31,2193.59,18822.25,1129.29,476.41,15.55,84.45
2025-03-15,March,Q1,2025,Emirates,EK,Star Air,XX,USD,500,143335.00,8600.10,2090.00,120822.30,7249.38,1771.43,22512.70,1350.72,318.57,15.71,84.29
2025-03-15,March,Q1,2025,Air Mauritius,MK,Star Air,XX,USD,253,159665.00,9579.90,2630.00,134578.04,8074.72,2283.52,25086.96,1505.18,346.48,15.71,84.29
2025-03-15,March,Q1,2025,Qantas,QF,Star Air,XX,USD,257,191340.00,11480.40,2375.00,161589.04,9695.37,1963.94,29750.96,1785.03,411.06,15.55,84.45
2025-03-15,March,Q1,2025,American Airlines,AA,Star Air,XX,USD,251,278810.00,16728.60,4355.00,238673.86,14320.50,3647.79,40136.14,2408.10,707.21,14.40,85.60
2025-04-17,April,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,243,166115.00,9966.90,2000.00,141859.31,8511.60,1742.95,24255.69,1455.30,257.05,14.60,85.40
2025-05-30,May,Q2,2025,Qantas,QF,Star Air,XX,USD,725,460955.00,27657.30,6670.00,387873.78,23272.31,5617.82,73081.22,4384.99,1052.18,15.85,84.15
2025-05-30,May,Q2,2025,Jet Airways,9W,Star Air,XX,USD,235,72750.00,4365.00,830.00,60811.65,3648.77,707.52,11938.35,716.23,122.48,16.41,83.59
2025-06-24,June,Q2,2025,Jet Airways,9W,Star Air,XX,USD,224,65385.00,3923.10,940.00,55232.25,3313.91,801.32,10152.75,609.19,138.68,15.53,84.47
2025-04-17,April,Q2,2025,Air France,AF,Star Air,XX,USD,220,232880.00,13972.80,4105.00,198079.75,11884.77,3566.10,34800.25,2088.03,538.90,14.94,85.06
2025-06-24,June,Q2,2025,Air New Zealand,NZ,Star Air,XX,USD,468,277540.00,16652.40,3410.00,233129.42,13987.78,2848.83,44410.58,2664.62,561.17,16.00,84.00
2025-04-17,April,Q2,2025,Qantas,QF,Star Air,XX,USD,248,153670.00,9220.20,2430.00,131763.32,7905.85,2128.82,21906.68,1314.35,301.18,14.26,85.74
2025-05-30,May,Q2,2025,Air New Zealand,NZ,Star Air,XX,USD,238,86565.00,5193.90,1640.00,73629.34,4417.82,1384.69,12935.66,776.08,255.31,14.94,85.06
2025-06-24,June,Q2,2025,Emirates,EK,Star Air,XX,USD,494,164160.00,9849.60,2790.00,138487.42,8309.33,2341.13,25672.59,1540.27,448.87,15.64,84.36
2025-06-24,June,Q2,2025,Vietnam Airlines,VN,Star Air,XX,USD,1,850.00,51.00,0.00,691.39,41.48,0.00,158.61,9.52,0.00,18.66,81.34
2025-05-30,May,Q2,2025,Air Canada,AC,Star Air,XX,USD,251,82715.00,4962.90,1025.00,69939.14,4196.31,885.42,12775.86,766.59,139.58,15.45,84.55
2025-04-17,April,Q2,2025,Blue Panorama,BV,Star Air,XX,USD,253,76600.00,4596.00,1080.00,65006.88,4010.26,955.99,11593.12,585.74,124.01,15.13,84.87
2025-06-24,June,Q2,2025,PIA,PK,Star Air,XX,USD,254,82690.00,4961.40,1030.00,69600.46,4206.27,885.53,13089.54,755.13,144.47,15.83,84.17
2025-04-17,April,Q2,2025,Air Mauritius,MK,Star Air,XX,USD,247,144605.00,8676.30,2090.00,122112.22,7352.20,1700.30,22492.78,1324.10,389.70,15.55,84.45
2025-05-30,May,Q2,2025,Emirates,EK,Star Air,XX,USD,485,161910.00,9714.60,2575.00,136841.32,8210.43,2176.46,25068.68,1504.17,398.54,15.48,84.52
2025-04-17,April,Q2,2025,Emirates,EK,Star Air,XX,USD,254,81490.00,4889.40,1195.00,68674.51,4120.48,1016.10,12815.49,768.92,178.90,15.73,84.27
2025-08-24,August,Q3,2025,Qantas,QF,Star Air,XX,USD,995,956800.00,57408.00,13120.00,814651.09,48879.21,11172.79,142148.91,8528.79,1947.21,14.86,85.14
2025-04-17,April,Q2,2025,Siberia Airlines,S7,Star Air,XX,USD,1,720.00,43.20,0.00,608.14,36.49,0.00,111.86,6.71,0.00,15.54,84.46
2025-04-17,April,Q2,2025,American Airlines,AA,Star Air,XX,USD,248,317985.00,19079.10,5105.00,270150.88,13177.45,4562.24,47834.12,5901.65,542.76,15.04,84.96
2025-08-24,August,Q3,2025,Thai Airways International,TG,Star Air,XX,USD,252,187810.00,11268.60,2680.00,159086.63,9545.20,2262.88,28723.37,1723.40,417.12,15.29,84.71
2025-08-24,August,Q3,2025,Blue Panorama,BV,Star Air,XX,USD,228,70415.00,4224.90,1050.00,59488.76,3569.32,895.51,10926.24,655.58,154.49,15.52,84.48
2025-08-24,August,Q3,2025,American Airlines,AA,Star Air,XX,USD,238,263400.00,15804.00,3650.00,223895.04,13433.78,3032.58,39504.96,2370.22,617.42,15.00,85.00
2025-08-24,August,Q3,2025,JetBlue,B6,Star Air,XX,USD,256,357095.00,21425.70,5025.00,303248.28,18194.89,4304.94,53846.73,3230.81,720.06,15.08,84.92
2025-08-24,August,Q3,2025,Air Canada,AC,Star Air,XX,USD,237,69630.00,4177.80,780.00,59079.29,3544.70,655.22,10550.71,633.10,124.78,15.15,84.85
2025-08-24,August,Q3,2025,British Airways,BA,Star Air,XX,USD,254,123610.00,7416.60,1220.00,104680.25,6280.76,1037.65,18929.75,1135.84,182.35,15.31,84.69
2025-02-17,February,Q1,2025,Qantas,QF,Star Air,XX,USD,765,368575.00,22114.50,6030.00,309187.85,18551.33,5064.36,59387.15,3563.17,965.64,16.11,83.89
2025-01-01,January,Q1,2025,Air India,AI,Star Air,XX,USD,243,74255.00,4455.30,1240.00,62821.48,3769.34,1047.72,11433.52,685.96,192.28,15.40,84.60
2025-01-01,January,Q1,2025,Thai Airways International,TG,Star Air,XX,USD,257,165355.00,9921.30,2890.00,140345.86,8420.82,2550.49,25009.14,1500.48,339.51,15.12,84.88
2025-02-17,February,Q1,2025,Jet Airways,9W,Star Air,XX,USD,258,70160.00,4209.60,1345.00,59432.47,3565.92,1145.63,10727.53,643.68,199.37,15.29,84.71
2025-01-01,January,Q1,2025,British Airways,BA,Star Air,XX,USD,475,218110.00,13086.60,4695.00,184394.42,11063.63,3866.80,33715.58,2022.97,828.20,15.46,84.54
2025-01-01,January,Q1,2025,Emirates,EK,Star Air,XX,USD,501,137015.00,8220.90,1910.00,115874.54,6952.40,1588.08,21140.46,1268.50,321.92,15.43,84.57
2025-02-17,February,Q1,2025,Emirates,EK,Star Air,XX,USD,254,71870.00,4312.20,930.00,60814.39,3648.88,788.05,11055.61,663.32,141.95,15.38,84.62
2025-01-01,January,Q1,2025,Qantas,QF,Star Air,XX,USD,477,450575.00,27034.50,6515.00,386975.57,23218.47,5480.92,63599.43,3816.03,1034.08,14.12,85.88
2025-01-01,January,Q1,2025,PIA,PK,Star Air,XX,USD,248,71135.00,4268.10,915.00,60089.52,3605.35,779.25,11045.48,662.75,135.75,15.53,84.47
2025-04-30,April,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,265,196630.00,11797.80,3250.00,165632.85,9937.93,2708.15,30997.15,1859.87,541.85,15.76,84.24
2025-04-30,April,Q2,2025,Qantas,QF,Star Air,XX,USD,496,514800.00,30888.00,6305.00,432181.94,24649.00,5268.93,82618.06,6239.00,1036.07,16.05,83.95
2025-04-09,April,Q2,2025,Qantas,QF,Star Air,XX,USD,494,359475.00,21568.50,5975.00,302361.55,18141.56,5023.83,57113.47,3426.94,951.17,15.89,84.11
2025-04-21,April,Q2,2025,Qantas,QF,Star Air,XX,USD,730,541255.00,32475.30,7850.00,460559.30,27633.61,6646.54,80695.70,4841.69,1203.46,14.91,85.09
2025-04-09,April,Q2,2025,Thai Airways International,TG,Star Air,XX,USD,236,160580.00,9634.80,2795.00,135149.60,8108.98,2395.14,25430.40,1525.82,399.86,15.84,84.16
2025-04-09,April,Q2,2025,Air India,AI,Star Air,XX,USD,229,74865.00,4491.90,1115.00,63565.97,3813.98,949.05,11299.03,677.92,165.95,15.09,84.91
2025-04-30,April,Q2,2025,Air India,AI,Star Air,XX,USD,246,91125.00,5467.50,1480.00,77771.96,4666.28,1246.57,13353.04,801.22,233.43,14.65,85.35
2025-04-30,April,Q2,2025,American Airlines,AA,Star Air,XX,USD,488,555525.00,33331.50,6800.00,465230.39,26094.42,5846.17,90294.61,7237.08,953.83,16.25,83.75
2025-04-21,April,Q2,2025,Emirates,EK,Star Air,XX,USD,241,73605.00,4416.30,1155.00,62740.65,3764.39,975.52,10864.35,651.91,179.48,14.76,85.24
2025-04-09,April,Q2,2025,British Airways,BA,Star Air,XX,USD,448,240155.00,14409.30,3215.00,202978.08,11809.41,2723.77,37176.92,2599.89,491.23,15.48,84.52
2025-04-09,April,Q2,2025,American Airlines,AA,Star Air,XX,USD,257,310270.00,18616.20,4405.00,262114.91,15726.93,3775.54,48155.09,2889.27,629.46,15.52,84.48
2025-04-30,April,Q2,2025,British Airways,BA,Star Air,XX,USD,254,150090.00,9005.40,2315.00,126340.33,7012.48,1978.59,23749.67,1992.92,336.41,15.82,84.18
2025-04-09,April,Q2,2025,PIA,PK,Star Air,XX,USD,245,76270.00,4576.20,1030.00,65343.89,4027.79,881.94,10926.11,548.41,148.06,14.33,85.67
2025-04-21,April,Q2,2025,Air India,AI,Star Air,XX,USD,260,83890.00,5033.40,980.00,70903.90,4264.24,816.21,12986.10,769.16,163.79,15.48,84.52
2025-04-30,April,Q2,2025,Air Canada,AC,Star Air,XX,USD,237,75805.00,4548.30,1240.00,63821.04,3829.21,1040.37,11983.96,719.09,199.63,15.81,84.19
2025-04-09,April,Q2,2025,Air Canada,AC,Star Air,XX,USD,487,157815.00,9468.90,2240.00,134722.78,8083.46,1944.93,23092.22,1385.44,295.07,14.63,85.37
2025-08-21,August,Q3,2025,Thai Airways International,TG,Star Air,XX,USD,248,177155.00,10629.30,2750.00,148736.91,8924.26,2346.73,28418.09,1705.04,403.27,16.04,83.96
2025-08-21,August,Q3,2025,Air France,AF,Star Air,XX,USD,258,236760.00,14205.60,4210.00,197810.15,11868.63,3547.40,38949.85,2336.97,662.60,16.45,83.55
2025-08-21,August,Q3,2025,Qantas,QF,Star Air,XX,USD,249,203475.00,12208.50,2530.00,171968.99,10318.18,2109.19,31506.02,1890.32,420.81,15.48,84.52
2025-08-21,August,Q3,2025,Air India,AI,Star Air,XX,USD,235,70035.00,4202.10,1150.00,59598.89,3575.89,965.64,10436.11,626.21,184.36,14.90,85.10
2025-08-21,August,Q3,2025,American Airlines,AA,Star Air,XX,USD,243,288520.00,17311.20,4935.00,244511.43,14670.69,4168.63,44008.57,2640.51,766.37,15.25,84.75
2025-08-21,August,Q3,2025,Air Canada,AC,Star Air,XX,USD,238,71805.00,4308.30,1000.00,60390.87,3623.42,864.99,11414.13,684.88,135.01,15.90,84.10
2025-08-21,August,Q3,2025,Emirates,EK,Star Air,XX,USD,240,74350.00,4461.00,1120.00,63083.65,3785.04,942.43,11266.35,675.96,177.57,15.15,84.85
2025-11-19,November,Q4,2025,Thai Airways International,TG,Star Air,XX,USD,238,162895.00,9773.70,855.00,136451.66,8187.12,1385.30,26443.34,1586.58,-530.30,16.23,83.77
2025-11-30,November,Q4,2025,Air France,AF,Star Air,XX,USD,235,195155.00,11709.30,6785.00,165390.51,9923.44,2138.98,29764.49,1785.86,4646.02,15.25,84.75
2025-11-30,November,Q4,2025,Siberia Airlines,S7,Star Air,XX,USD,1,1345.00,80.70,0.00,1273.29,76.40,0.00,71.71,4.30,0.00,5.33,94.67
2025-11-30,November,Q4,2025,Qantas,QF,Star Air,XX,USD,971,784645.00,47078.70,13685.00,667402.70,40044.07,10775.06,117242.30,7034.63,2909.94,14.94,85.06
2025-11-30,November,Q4,2025,Thai Airways International,TG,Star Air,XX,USD,238,150380.00,9022.80,12675.00,127196.26,7631.85,1978.56,23183.74,1390.95,10696.44,15.42,84.58
2025-11-30,November,Q4,2025,Air Canada,AC,Star Air,XX,USD,239,66380.00,3982.80,505.00,56128.39,3367.67,638.63,10251.61,615.13,-133.63,15.44,84.56
2025-11-30,November,Q4,2025,Emirates,EK,Star Air,XX,USD,483,138435.00,8306.10,1615.00,116435.13,6986.00,1857.78,21999.87,1320.10,-242.78,15.89,84.11
2025-11-30,November,Q4,2025,Vietnam Airlines,VN,Star Air,XX,USD,1,530.00,31.80,0.00,477.49,28.65,0.00,52.51,3.15,0.00,9.91,90.09
2025-11-30,November,Q4,2025,JetBlue,B6,Star Air,XX,USD,253,323170.00,19390.20,7830.00,273078.17,16384.63,2837.81,50091.84,3005.57,4992.19,15.50,84.50
2026-03-09,March,Q1,2026,Jet Airways,9W,Star Air,XX,USD,487,136560.00,8193.60,1440.00,114586.42,6875.13,1212.45,21973.58,1318.47,227.55,16.09,83.91
2026-01-09,January,Q1,2026,Air New Zealand,NZ,Star Air,XX,USD,235,162205.00,9732.30,2520.00,137003.72,8220.26,2086.12,25201.28,1512.04,433.88,15.54,84.46
2026-01-09,January,Q1,2026,Qantas,QF,Star Air,XX,USD,242,140135.00,8408.10,2035.00,118672.47,7120.28,1703.88,21462.53,1287.82,331.12,15.32,84.68
2026-01-09,January,Q1,2026,Thai Airways International,TG,Star Air,XX,USD,246,158625.00,9517.50,2560.00,135728.55,8143.78,2125.30,22896.45,1373.72,434.70,14.43,85.57
