Revenue_Date,month_name,month_num,quarter_label,year,Carrier_Code,Route,Inward_Available_Flag,Ticket_Amount_AED,Tax_AED,Agent_Commission_AED,Discount_AED,Inward_Billed_Amount,Inward_Commission_Received,Revenue_Per_Ticket_AED,Ticket_Count
2025-12-26,December,12,Q4,2025,888,LHR-DXB,No,15553.139703,1072.7350031199999,933.18838218,284.59542,0.0,0.0,13262.620898,9
2025-12-26,December,12,Q4,2025,888,LHR-DXB,Yes,16957.143775,1228.26640015,1017.4286265,0.0,5495.0,329.7,9546.148749,9
2025-12-26,December,12,Q4,2025,888,MAA-DXB,No,11371.260726,1250.84541591,682.27564356,83.886276,0.0,0.0,9354.253392,13
2025-12-26,December,12,Q4,2025,888,MAA-DXB,Yes,1875.4510409999998,206.29512381,112.52706246,0.0,585.0,35.1,1006.7288550000001,2
2025-12-26,December,12,Q4,2025,888,MEL-DXB,No,191688.312912,35031.92140638,11501.29877472,1528.5004079999999,0.0,0.0,143626.592325,33
2025-12-26,December,12,Q4,2025,888,MEL-DXB,Yes,26884.680834,5056.8743364,1613.08085004,364.172916,8240.0,494.40000000000003,12104.952732,7
2025-12-26,December,12,Q4,2025,888,MEL-SIN,Yes,24307.259844,4375.15289604,1458.43559064,0.0,7490.0,449.4,11433.071358000001,6
2025-12-26,December,12,Q4,2025,888,MIL-DXB,No,28281.688632,2605.72372263,1696.9013179199999,352.333467,0.0,0.0,23626.730126,25
2025-12-26,December,12,Q4,2025,888,MIL-JFK,Yes,843.225039,134.91600624,50.59350234,83.134863,235.0,14.1,353.680667,1
2025-12-26,December,12,Q4,2025,888,MRU-DXB,No,38676.141164,2843.4126592000002,2320.56846984,670.950243,0.0,0.0,32841.209794,18
2025-12-26,December,12,Q4,2025,888,MRU-DXB,Yes,27336.835939,2460.3152345099998,1640.2101563400001,191.416523,8740.0,524.4,14829.294023999999,13
2025-12-26,December,12,Q4,2025,888,MUC-DXB,No,3146.3342679999996,558.62896892,188.78005608,0.0,0.0,0.0,2398.925243,4
2025-12-26,December,12,Q4,2025,888,ORD-DXB,No,46887.97081,5085.70129805,2813.2782486,702.7528259999999,0.0,0.0,38286.238439,14
2025-12-26,December,12,Q4,2025,888,ORD-DXB,Yes,45788.502679,5166.59343786,2747.31016074,336.263449,14305.0,858.3,24091.635631999998,14
2025-12-26,December,12,Q4,2025,888,PEW-DXB,No,15501.70879,1168.2922597,930.1025274,121.47358,0.0,0.0,13281.840424,12
2025-12-26,December,12,Q4,2025,888,SIN-DXB,No,43624.639472,5014.2749504,2617.47836832,1266.711216,0.0,0.0,34726.174939,35
2025-12-26,December,12,Q4,2025,888,SIN-DXB,Yes,6291.612,755.21714176,377.49672,137.017328,1905.0,114.3,3231.18081,5
2025-12-26,December,12,Q4,2025,888,SIN-MEL,Yes,15178.164416,6365.79709616,910.68986496,0.0,4885.0,293.1,3309.7774549999995,4
2025-12-26,December,12,Q4,2025,888,SVO-DXB,No,8256.80219,743.11069114,495.4081314,278.715547,0.0,0.0,6739.56782,6
2025-12-26,December,12,Q4,2025,888,SYD-DXB,No,131999.85906000002,24508.42691112,7919.9915436,3249.345666,0.0,0.0,96322.094942,45
2025-12-26,December,12,Q4,2025,888,SYD-DXB,Yes,54443.850942,9706.7469702,3266.63105652,538.56558,16720.0,1003.2,25215.107334,22
2025-12-26,December,12,Q4,2025,888,YUL-DXB,No,41755.126908,3928.64659408,2505.30761448,630.02832,0.0,0.0,34691.14438,47
2025-12-26,December,12,Q4,2025,888,YUL-DXB,Yes,31081.39712,3171.82507468,1864.8838272,724.5325680000001,9970.0,598.2,15948.355652,33
2025-12-26,December,12,Q4,2025,888,YYZ-DXB,No,38410.726576,4225.23242572,2304.64359456,433.14447,0.0,0.0,31447.706087,10
2025-12-26,December,12,Q4,2025,888,ZRH-DXB,No,13632.740616000001,1140.3915358,817.9644369600001,251.541796,0.0,0.0,11422.842847,5
2025-12-27,December,12,Q4,2025,888,ADD-DXB,No,4014.25392,529.7824032,240.8552352,0.0,0.0,0.0,3243.616281,5
2025-12-27,December,12,Q4,2025,888,AKL-DXB,No,11115.694800000001,1555.8079665599998,666.941688,215.14248,0.0,0.0,8677.802665,5
2025-12-27,December,12,Q4,2025,888,AKL-DXB,Yes,6579.261936000001,1118.69991648,394.75571616,211.044528,2235.0,134.1,2753.8617750000003,3
2025-12-27,December,12,Q4,2025,888,BHX-DXB,No,4468.148094,539.07115805,268.08888564,184.987023,0.0,0.0,3476.001028,5
2025-12-27,December,12,Q4,2025,888,BKK-DXB,No,57371.734596,11270.87411175,3442.30407576,607.346916,0.0,0.0,42051.209494,29
2025-12-27,December,12,Q4,2025,888,BKK-DXB,Yes,31444.849194000002,6566.157744960001,1886.69095164,0.0,10815.0,648.9,12825.900498,6
2025-12-27,December,12,Q4,2025,888,BNE-DXB,No,139380.772104,26315.51959986,8362.84632624,2531.258226,0.0,0.0,102171.147955,77
2025-12-27,December,12,Q4,2025,888,BNE-DXB,Yes,38376.644472,6373.7954094,2302.59866832,564.21156,11790.0,707.4,18053.438836,21
2025-12-27,December,12,Q4,2025,888,BOM-DXB,No,11168.460714,1097.53920489,670.10764284,0.0,0.0,0.0,9400.813866,12
2025-12-27,December,12,Q4,2025,888,CCU-DXB,No,32555.060208,3056.45215074,1953.30361248,430.927572,0.0,0.0,27114.376876,21
2025-12-27,December,12,Q4,2025,888,CCU-DXB,Yes,11845.882808999999,947.67152286,710.75296854,101.085657,3745.0,224.7,6566.0726620000005,9
2025-12-27,December,12,Q4,2025,888,CDG-DXB,No,8475.797223,876.20186799,508.54783338000004,570.067632,0.0,0.0,6520.979889,3
2025-12-27,December,12,Q4,2025,888,CDG-DXB,Yes,2893.884993,231.35244732,173.63309958,0.0,1045.0,62.7,1506.599446,1
2025-12-27,December,12,Q4,2025,888,CHC-DXB,No,13437.184608,2006.09093232,806.23107648,417.991104,0.0,0.0,10206.871495,13
2025-12-27,December,12,Q4,2025,888,CHC-DXB,Yes,5946.128352,951.3395568,356.76770111999997,0.0,1715.0,102.9,3025.921094,4
2025-12-27,December,12,Q4,2025,888,CMB-DXB,No,20284.645127999996,349.32833925,1217.07870768,0.0,0.0,0.0,18718.238081000003,10
2025-12-27,December,12,Q4,2025,888,COK-DXB,No,34721.553516,3811.00920336,2083.29321096,166.470249,0.0,0.0,28660.780856,33
2025-12-27,December,12,Q4,2025,888,COK-DXB,Yes,7991.874255000001,571.57494879,479.5124553,81.551112,2555.0,153.3,4457.535739,9
2025-12-27,December,12,Q4,2025,888,CPT-DXB,No,31414.74342,2928.3655674,1884.8846052,912.687585,0.0,0.0,25688.805662,14
2025-12-27,December,12,Q4,2025,888,DEL-DXB,No,6489.0615,713.80350105,389.34369,90.71214,0.0,0.0,5295.202169,7
2025-12-27,December,12,Q4,2025,888,DFW-DXB,No,34990.289901,3367.58398571,2099.41739406,423.162992,0.0,0.0,29100.12553,8
2025-12-27,December,12,Q4,2025,888,DFW-DXB,Yes,22813.019158000003,2509.31876015,1368.78114948,426.941233,6445.0,386.7,12449.678016,5
2025-12-27,December,12,Q4,2025,888,DUB-DXB,No,3626.263548,1058.70268629,217.57581288,0.0,0.0,0.0,2349.985049,1
2025-12-27,December,12,Q4,2025,888,DXB-ADD,No,2693.0,161.62,161.58,92.0,0.0,0.0,2277.8,3
2025-12-27,December,12,Q4,2025,888,DXB-AKL,No,6797.0,951.6,407.82,252.0,0.0,0.0,5185.58,3
2025-12-27,December,12,Q4,2025,888,DXB-BHX,No,4200.0,420.04,252.0,0.0,0.0,0.0,3527.96,5
2025-12-27,December,12,Q4,2025,888,DXB-BKK,No,68390.0,13372.51,4103.4,962.0,0.0,0.0,49952.09,34
2025-12-27,December,12,Q4,2025,888,DXB-BKK,Yes,31479.0,6528.99,1888.74,0.0,10020.0,601.2,13642.47,16
2025-12-27,December,12,Q4,2025,888,DXB-BNE,No,125687.0,23723.88,7541.22,1115.0,0.0,0.0,93306.9,61
2025-12-27,December,12,Q4,2025,888,DXB-BNE,Yes,29399.0,4969.82,1763.94,165.0,9425.0,565.5,13640.74,17
2025-12-27,December,12,Q4,2025,888,DXB-BOM,No,4533.0,498.64,271.98,0.0,0.0,0.0,3762.38,5
2025-12-27,December,12,Q4,2025,888,DXB-CCU,No,39570.0,3672.4900000000002,2374.2,1413.0,0.0,0.0,32110.31,30
2025-12-27,December,12,Q4,2025,888,DXB-CCU,Yes,7935.0,634.73,476.1,299.0,2450.0,147.0,4222.17,8
2025-12-27,December,12,Q4,2025,888,DXB-CDG,No,15873.0,1746.01,952.38,255.0,0.0,0.0,12919.61,6
2025-12-27,December,12,Q4,2025,888,DXB-CDG,Yes,2850.0,228.01,171.0,0.0,1010.0,60.6,1501.59,1
2025-12-27,December,12,Q4,2025,888,DXB-CHC,No,9209.0,1408.3,552.54,220.0,0.0,0.0,7028.16,9
2025-12-27,December,12,Q4,2025,888,DXB-CHC,Yes,4160.0,665.54,249.6,0.0,1415.0,84.9,1914.76,4
2025-12-27,December,12,Q4,2025,888,DXB-CMB,No,1990.0,119.39,119.4,105.0,0.0,0.0,1646.21,2
2025-12-27,December,12,Q4,2025,888,DXB-COK,No,21065.0,2132.15,1263.9,188.0,0.0,0.0,17480.95,25
2025-12-27,December,12,Q4,2025,888,DXB-COK,Yes,9486.0,744.23,569.16,85.0,2995.0,179.7,5272.31,11
2025-12-27,December,12,Q4,2025,888,DXB-CPT,No,56956.0,5529.69,3417.36,912.0,0.0,0.0,47096.95,25
2025-12-27,December,12,Q4,2025,888,DXB-DEL,No,5399.0,593.87,323.94,177.0,0.0,0.0,4304.19,6
2025-12-27,December,12,Q4,2025,888,DXB-DFW,No,7872.0,708.52,472.32,394.0,0.0,0.0,6297.16,2
2025-12-27,December,12,Q4,2025,888,DXB-DFW,Yes,27960.0,3075.63,1677.6,0.0,8210.0,492.6,15489.369999999999,4
2025-12-27,December,12,Q4,2025,888,DXB-DUB,No,30495.0,5489.2699999999995,1829.7,361.0,0.0,0.0,22815.03,8
2025-12-27,December,12,Q4,2025,888,DXB-FRA,No,8108.0,810.8900000000001,486.48,275.0,0.0,0.0,6535.63,3
2025-12-27,December,12,Q4,2025,888,DXB-GVA,No,12087.0,1329.71,725.22,0.0,0.0,0.0,10032.07,4
2025-12-27,December,12,Q4,2025,888,DXB-HAN,No,10953.0,1752.54,657.1800000000001,0.0,0.0,0.0,8543.28,7
2025-12-27,December,12,Q4,2025,888,DXB-HYD,No,6138.0,306.82,368.28000000000003,0.0,0.0,0.0,5462.9,7
2025-12-27,December,12,Q4,2025,888,DXB-IAH,No,12316.0,1289.68,738.9599999999999,302.0,0.0,0.0,9985.36,4
2025-12-27,December,12,Q4,2025,888,DXB-IAH,Yes,22833.0,2386.95,1369.98,629.0,7070.0,424.20000000000005,11801.27,7
2025-12-27,December,12,Q4,2025,888,DXB-JFK,No,25002.0,2619.08,1500.12,421.0,0.0,0.0,20461.8,6
2025-12-27,December,12,Q4,2025,888,DXB-JFK,Yes,12586.0,1384.4,755.16,0.0,3990.0,239.4,6695.84,3
2025-12-27,December,12,Q4,2025,888,DXB-JNB,No,2800.0,168.02,168.0,0.0,0.0,0.0,2463.98,3
2025-12-27,December,12,Q4,2025,888,DXB-KHI,No,6367.0,682.34,382.02,0.0,0.0,0.0,5302.64,7
2025-12-27,December,12,Q4,2025,888,DXB-KUL,No,13266.0,795.95,795.96,197.0,0.0,0.0,11477.09,11
2025-12-27,December,12,Q4,2025,888,DXB-LGW,No,8259.0,495.52,495.53999999999996,82.0,0.0,0.0,7185.94,10
2025-12-27,December,12,Q4,2025,888,DXB-LHE,No,32901.0,2840.29,1974.06,7911.0,0.0,0.0,20175.649999999998,27
2025-12-27,December,12,Q4,2025,888,DXB-LHE,Yes,12289.0,1326.2,737.34,99.0,3965.0,237.9,6399.36,14
2025-12-27,December,12,Q4,2025,888,DXB-LHR,No,14744.0,1149.3,884.64,302.0,0.0,0.0,12408.06,10
2025-12-27,December,12,Q4,2025,888,DXB-LHR,Yes,26231.0,1916.49,1573.86,728.0,8370.0,502.2,14144.85,18
2025-12-27,December,12,Q4,2025,888,DXB-MAA,No,17724.0,1949.97,1063.44,358.0,0.0,0.0,14352.59,20
2025-12-27,December,12,Q4,2025,888,DXB-MAA,Yes,1891.0,208.04000000000002,113.46,0.0,575.0,34.5,1029.0,2
2025-12-27,December,12,Q4,2025,888,DXB-MEL,No,152396.0,27691.81,9143.76,2223.0,0.0,0.0,113337.43,32
2025-12-27,December,12,Q4,2025,888,DXB-MEL,Yes,33911.0,6907.13,2034.66,368.0,10865.0,651.9,14388.11,9
2025-12-27,December,12,Q4,2025,888,DXB-MIL,No,25794.0,2292.99,1547.64,479.0,0.0,0.0,21474.37,22
2025-12-27,December,12,Q4,2025,888,DXB-MRU,No,23480.0,1843.47,1408.8,598.0,0.0,0.0,19629.73,12
2025-12-27,December,12,Q4,2025,888,DXB-MRU,Yes,11613.0,1045.24,696.78,193.0,3615.0,216.9,6279.88,6
2025-12-27,December,12,Q4,2025,888,DXB-MUC,No,2515.0,251.53,150.9,0.0,0.0,0.0,2112.57,3
2025-12-27,December,12,Q4,2025,888,DXB-ORD,No,59138.0,6347.82,3548.28,604.0,0.0,0.0,48637.9,14
2025-12-27,December,12,Q4,2025,888,DXB-ORD,Yes,72240.0,8206.45,4334.400000000001,4328.0,21655.0,1299.3,35015.45,12
2025-12-27,December,12,Q4,2025,888,DXB-PEW,No,16841.0,1263.42,1010.46,239.0,0.0,0.0,14328.12,9
2025-12-27,December,12,Q4,2025,888,DXB-SIN,No,43360.0,4955.92,2601.6,729.0,0.0,0.0,35073.479999999996,35
2025-12-27,December,12,Q4,2025,888,DXB-SIN,Yes,11049.0,1325.82,662.94,119.0,3620.0,217.2,5538.44,9
2025-12-27,December,12,Q4,2025,888,DXB-SVO,No,7188.0,646.9399999999999,431.28000000000003,136.0,0.0,0.0,5973.780000000001,5
2025-12-27,December,12,Q4,2025,888,DXB-SYD,No,101814.0,18816.0,6108.84,1711.0,0.0,0.0,75178.16,40
2025-12-27,December,12,Q4,2025,888,DXB-SYD,Yes,34037.0,6195.87,2042.22,528.0,11085.0,665.1,14851.01,14
2025-12-27,December,12,Q4,2025,888,DXB-YUL,No,51888.0,5045.97,3113.28,380.0,0.0,0.0,43348.75,53
2025-12-27,December,12,Q4,2025,888,DXB-YUL,Yes,28456.0,2839.85,1707.36,451.0,9155.0,549.3,14852.09,32
2025-12-27,December,12,Q4,2025,888,DXB-YYZ,No,27277.0,3000.48,1636.62,401.0,0.0,0.0,22238.9,7
2025-12-27,December,12,Q4,2025,888,DXB-ZRH,No,36832.0,2619.24,2209.92,0.0,0.0,0.0,32002.84,8
2025-12-27,December,12,Q4,2025,888,FRA-DXB,No,33966.52974,3396.45503385,2037.9917844,1726.0381080000002,0.0,0.0,26806.044814,10
2025-12-27,December,12,Q4,2025,888,GVA-DXB,No,8733.861048,1195.93691272,524.03166288,0.0,0.0,0.0,7013.892473,4
2025-12-27,December,12,Q4,2025,888,HAN-DXB,No,19218.769365,3075.00309115,1153.1261619,321.84983,0.0,0.0,14668.790283,12
2025-12-27,December,12,Q4,2025,888,HYD-DXB,No,949.738143,47.48780529,56.98428858,0.0,0.0,0.0,845.266049,1
2025-12-27,December,12,Q4,2025,888,IAH-DXB,No,20100.24212,1878.61699002,1206.0145272,0.0,0.0,0.0,17015.610603,6
2025-12-27,December,12,Q4,2025,888,IAH-DXB,Yes,13919.039843999999,1391.63950753,835.14239064,0.0,4560.0,273.6,7405.857946,4
2025-12-27,December,12,Q4,2025,888,JFK-DXB,No,12468.1953,1113.18314583,748.091718,426.941233,0.0,0.0,10179.979204,3
2025-12-27,December,12,Q4,2025,888,JFK-DXB,Yes,8640.837167,950.15204668,518.4502300199999,0.0,2620.0,157.2,4709.43489,2
2025-12-27,December,12,Q4,2025,888,JFK-MIL,Yes,2622.0992539999997,338.87043529,157.32595523999998,177.577327,805.0,48.3,1191.625537,3
2025-12-27,December,12,Q4,2025,888,JNB-DXB,No,2548.01307,313.5472773,152.8807842,88.390455,0.0,0.0,1993.1945540000002,3
2025-12-27,December,12,Q4,2025,888,KHI-DXB,No,22578.32112,2438.4698543,1354.6992672,438.09578,0.0,0.0,18347.056217,20
2025-12-27,December,12,Q4,2025,888,KUL-DXB,No,2954.1093149999997,368.36885118,177.2465589,0.0,0.0,0.0,2408.493906,3
2025-12-27,December,12,Q4,2025,888,KUL-SYD,Yes,3111.825248,482.57806774,186.70951488,0.0,1040.0,62.400000000000006,1464.937665,3
2025-12-27,December,12,Q4,2025,888,LGW-DXB,No,3547.956236,537.83791123,212.87737416,0.0,0.0,0.0,2797.2409509999998,4
2025-12-27,December,12,Q4,2025,888,LHE-DXB,No,23517.53191,2069.5170112,1411.0519146,445.84546,0.0,0.0,19591.117525999998,26
2025-12-27,December,12,Q4,2025,888,LHE-DXB,Yes,11684.16865,1071.3253176,701.050119,88.5109,3830.0,229.8,6223.082316,13
2025-12-27,December,12,Q4,2025,888,LHR-DXB,No,11099.221379999999,887.55824984,665.9532828,550.217812,0.0,0.0,8995.492036,6
2025-12-27,December,12,Q4,2025,888,LHR-DXB,Yes,11269.978632,650.82229297,676.19871792,1612.70738,3710.0,222.6,4842.850242,7
2025-12-27,December,12,Q4,2025,888,MAA-DXB,No,12229.927473,1345.27810086,733.79564838,175.58637,0.0,0.0,9975.267356,14
2025-12-27,December,12,Q4,2025,888,MAA-DXB,Yes,908.603331,99.94636641,54.51619986,0.0,265.0,15.9,505.040765,1
2025-12-27,December,12,Q4,2025,888,MEL-DXB,No,126516.748536,22889.26796382,7591.0049121600005,1905.496314,0.0,0.0,94130.979344,32
2025-12-27,December,12,Q4,2025,888,MEL-DXB,Yes,27664.318626,5457.41325204,1659.85911756,0.0,8340.0,500.4,12707.446257,7
2025-12-27,December,12,Q4,2025,888,MEL-SIN,Yes,18983.154396,3416.58310158,1138.98926376,374.431308,5620.0,337.2,8770.350723,5
2025-12-27,December,12,Q4,2025,888,MIL-DXB,No,40205.603268,3289.84446906,2412.33619608,122.722893,0.0,0.0,34380.699711,29
2025-12-27,December,12,Q4,2025,888,MIL-JFK,Yes,1840.8433949999999,272.3656464,110.45060369999999,95.011272,635.0,38.1,766.115873,2
2025-12-27,December,12,Q4,2025,888,MRU-DXB,No,28360.211709,2008.66513004,1701.61270254,615.454536,0.0,0.0,24034.47934,12
2025-12-27,December,12,Q4,2025,888,MRU-DXB,Yes,16437.288541,1479.3535869,986.23731246,0.0,5200.0,312.0,9083.697642,8
2025-12-27,December,12,Q4,2025,888,MUC-DXB,No,4210.232356,397.76592856,252.61394136,0.0,0.0,0.0,3559.8524859999998,2
2025-12-27,December,12,Q4,2025,888,ORD-DXB,No,49714.095078,5467.90815761,2982.84570468,1288.380181,0.0,0.0,39974.961035,15
2025-12-27,December,12,Q4,2025,888,ORD-DXB,Yes,48429.493138,5565.16008095,2905.76958828,351.376413,14790.0,887.4,25704.587056,10
2025-12-27,December,12,Q4,2025,888,PEW-DXB,No,19053.95509,1385.6155805,1143.2373054,405.08002,0.0,0.0,16120.022185,15
2025-12-27,December,12,Q4,2025,888,SIN-DXB,No,52634.227856,5999.93286768,3158.05367136,1045.805728,0.0,0.0,42430.435589,38
2025-12-27,December,12,Q4,2025,888,SIN-DXB,Yes,8791.479168,1055.3130528000002,527.48875008,497.73641599999996,2880.0,172.8,4003.74095,7
2025-12-27,December,12,Q4,2025,888,SIN-MEL,Yes,10961.38624,4379.3813928,657.6831744,374.700448,3265.0,195.9,2480.521225,3
2025-12-27,December,12,Q4,2025,888,SVO-DXB,No,6771.850332,609.46314147,406.31101992000004,0.0,0.0,0.0,5756.076172,5
2025-12-27,December,12,Q4,2025,888,SYD-DXB,No,97362.398472,18831.0737346,5841.743908320001,1189.9734720000001,0.0,0.0,71499.60735800001,31
2025-12-27,December,12,Q4,2025,888,SYD-DXB,Yes,60739.939032,11049.49354506,3644.39634192,1000.19322,18640.0,1118.4,27524.255928,24
2025-12-27,December,12,Q4,2025,888,SYD-KUL,Yes,3336.5419979999997,754.7611913999999,200.19251988,117.971508,1065.0,63.9,1262.516779,3
2025-12-27,December,12,Q4,2025,888,YUL-DXB,No,46015.693422,4619.63015404,2760.94160532,735.03304,0.0,0.0,37900.088623,51
2025-12-27,December,12,Q4,2025,888,YUL-DXB,Yes,38022.209112,3835.34990036,2281.33254672,262.5118,12245.0,734.7,20132.714864,43
2025-12-27,December,12,Q4,2025,888,YYZ-DXB,No,51268.55454,5639.5409994,3076.1132724,1926.836612,0.0,0.0,40626.063658,10
2025-12-27,December,12,Q4,2025,888,ZRH-DXB,No,11302.886276000001,755.82124244,678.17317656,288.65452,0.0,0.0,9580.237336999999,4
2025-12-28,December,12,Q4,2025,888,ADD-DXB,No,1569.85152,207.1815792,94.1910912,156.99024,0.0,0.0,1111.4886099999999,2
2025-12-28,December,12,Q4,2025,888,AKL-DXB,No,15945.131232,2232.17494416,956.70787392,0.0,0.0,0.0,12756.248415,7
2025-12-28,December,12,Q4,2025,888,AKL-DXB,Yes,18623.142864,3166.15967424,1117.38857184,436.431888,6085.0,365.1,8183.262731000001,7
2025-12-28,December,12,Q4,2025,888,BHX-DXB,No,5924.327993,915.4486009999999,355.45967958,0.0,0.0,0.0,4653.419712,7
2025-12-28,December,12,Q4,2025,888,BKK-DXB,No,71915.817666,14073.05835144,4314.94905996,1389.501003,0.0,0.0,52138.309255,36
2025-12-28,December,12,Q4,2025,888,BKK-DXB,Yes,13889.952318,2816.16038385,833.39713908,0.0,4480.0,268.8,6029.194796,7
2025-12-28,December,12,Q4,2025,888,BNE-DXB,No,107069.401902,20393.91410982,6424.16411412,1277.169804,0.0,0.0,78974.153878,59
2025-12-28,December,12,Q4,2025,888,BNE-DXB,Yes,54012.998478,9571.15667394,3240.77990868,184.651056,16285.0,977.1,25708.51084,24
2025-12-28,December,12,Q4,2025,888,BOM-DXB,No,12245.510202,1270.94129841,734.73061212,89.769093,0.0,0.0,10150.069202,13
2025-12-28,December,12,Q4,2025,888,CCU-DXB,No,27977.105907,2229.77580333,1678.62635442,96.415329,0.0,0.0,23972.288422,25
2025-12-28,December,12,Q4,2025,888,CCU-DXB,Yes,11251.538664,900.12354219,675.0923198400001,0.0,3560.0,213.6,6329.922803,11
2025-12-28,December,12,Q4,2025,888,CDG-DXB,No,13463.889003,1323.7841351700001,807.83334018,0.0,0.0,0.0,11332.271528,5
2025-12-28,December,12,Q4,2025,888,CHC-DXB,No,13283.511408,2015.5776912,797.01068448,94.252896,0.0,0.0,10376.670136,11
2025-12-28,December,12,Q4,2025,888,CHC-DXB,Yes,1014.24312,162.29938896,60.8545872,0.0,305.0,18.3,504.389144,1
2025-12-28,December,12,Q4,2025,888,CMB-DXB,No,8613.291753,148.33227321,516.79750518,0.0,0.0,0.0,7948.161976,8
2025-12-28,December,12,Q4,2025,888,COK-DXB,No,25600.896909,2676.77783598,1536.05381454,351.35236799999996,0.0,0.0,21036.712892,29
2025-12-28,December,12,Q4,2025,888,COK-DXB,Yes,8686.765173,698.4026454,521.20591038,0.0,2555.0,153.3,5065.456617,10
2025-12-28,December,12,Q4,2025,888,CPT-DXB,No,31371.875070000002,3132.6802062,1882.3125042000001,425.00907,0.0,0.0,25931.873291,14
2025-12-28,December,12,Q4,2025,888,DEL-DXB,No,6411.013134,705.21638451,384.66078804,177.60718500000002,0.0,0.0,5143.528776,7
2025-12-28,December,12,Q4,2025,888,DFW-DXB,No,39864.220791,3759.61427187,2391.85324746,2225.383949,0.0,0.0,31487.369325,9
2025-12-28,December,12,Q4,2025,888,DFW-DXB,Yes,46071.870753999996,5067.98134776,2764.31224524,449.610679,14465.0,867.9,24192.866481,3
2025-12-28,December,12,Q4,2025,888,DUB-DXB,No,15106.792248,4409.75024973,906.40753488,0.0,0.0,0.0,9790.634463999999,4
2025-12-28,December,12,Q4,2025,888,DXB-ADD,No,850.0,50.98,51.0,0.0,0.0,0.0,748.02,1
2025-12-28,December,12,Q4,2025,888,DXB-AKL,No,4356.0,609.83,261.36,221.0,0.0,0.0,3263.8100000000004,2
2025-12-28,December,12,Q4,2025,888,DXB-AKL,Yes,2374.0,403.64,142.44,0.0,700.0,42.0,1169.92,1
2025-12-28,December,12,Q4,2025,888,DXB-BHX,No,3377.0,337.71,202.62,0.0,0.0,0.0,2836.67,4
2025-12-28,December,12,Q4,2025,888,DXB-BKK,No,51487.0,9840.22,3089.2200000000003,1179.0,0.0,0.0,37378.56,26
2025-12-28,December,12,Q4,2025,888,DXB-BKK,Yes,20116.0,4146.099999999999,1206.96,406.0,6610.0,396.6,8143.54,10
2025-12-28,December,12,Q4,2025,888,DXB-BNE,No,134646.0,25669.63,8078.76,1236.0,0.0,0.0,99661.61,64
2025-12-28,December,12,Q4,2025,888,DXB-BNE,Yes,55717.0,9874.8,3343.02,523.0,18800.0,1128.0,24304.18,22
2025-12-28,December,12,Q4,2025,888,DXB-BOM,No,3648.0,347.81,218.88,0.0,0.0,0.0,3081.31,4
2025-12-28,December,12,Q4,2025,888,DXB-CCU,No,26380.0,2102.58,1582.8,291.0,0.0,0.0,22403.62,24
2025-12-28,December,12,Q4,2025,888,DXB-CCU,Yes,10979.0,878.23,658.74,96.0,3440.0,206.4,6112.43,11
2025-12-28,December,12,Q4,2025,888,DXB-CDG,No,47009.0,4738.8,2820.54,779.0,0.0,0.0,38670.659999999996,13
2025-12-28,December,12,Q4,2025,888,DXB-CDG,Yes,5431.0,434.43,325.86,293.0,1755.0,105.3,2728.01,2
2025-12-28,December,12,Q4,2025,888,DXB-CHC,No,7991.0,1202.01,479.46,194.0,0.0,0.0,6115.53,8
2025-12-28,December,12,Q4,2025,888,DXB-CHC,Yes,1866.0,298.58000000000004,111.96,0.0,630.0,37.8,863.26,2
2025-12-28,December,12,Q4,2025,888,DXB-CMB,No,9041.0,542.43,542.46,216.0,0.0,0.0,7740.11,9
2025-12-28,December,12,Q4,2025,888,DXB-COK,No,26262.0,2726.1,1575.72,247.0,0.0,0.0,21713.18,31
2025-12-28,December,12,Q4,2025,888,DXB-COK,Yes,15146.0,1071.53,908.76,80.0,4805.0,288.3,8569.01,9
2025-12-28,December,12,Q4,2025,888,DXB-CPT,No,51396.0,5021.2,3083.7599999999998,890.0,0.0,0.0,42401.04,20
2025-12-28,December,12,Q4,2025,888,DXB-DEL,No,4565.0,502.19,273.9,85.0,0.0,0.0,3703.91,5
2025-12-28,December,12,Q4,2025,888,DXB-DFW,No,21085.0,2029.6399999999999,1265.1,395.0,0.0,0.0,17395.260000000002,5
2025-12-28,December,12,Q4,2025,888,DXB-DFW,Yes,8534.0,938.74,512.04,0.0,2745.0,164.7,4502.92,2
2025-12-28,December,12,Q4,2025,888,DXB-DUB,No,14484.0,2607.12,869.04,351.0,0.0,0.0,10656.84,4
2025-12-28,December,12,Q4,2025,888,DXB-FRA,No,7937.0,793.6500000000001,476.22,0.0,0.0,0.0,6667.13,3
2025-12-28,December,12,Q4,2025,888,DXB-GVA,No,4331.0,476.44,259.86,0.0,0.0,0.0,3594.7,2
2025-12-28,December,12,Q4,2025,888,DXB-HAN,No,15498.0,2479.54,929.88,0.0,0.0,0.0,12088.58,10
2025-12-28,December,12,Q4,2025,888,DXB-HYD,No,1726.0,86.31,103.56,0.0,0.0,0.0,1536.13,2
2025-12-28,December,12,Q4,2025,888,DXB-IAH,No,29181.0,2880.24,1750.8600000000001,0.0,0.0,0.0,24549.9,9
2025-12-28,December,12,Q4,2025,888,DXB-IAH,Yes,32501.0,3347.0,1950.06,684.0,10235.0,614.1,16899.04,10
2025-12-28,December,12,Q4,2025,888,DXB-JFK,No,61798.0,6679.34,3707.88,0.0,0.0,0.0,51410.78,8
